,wikidata_id,meta_occupation
3311,Q12954830,mathematician
3312,Q12955031,mathematician
3313,Q12955833,mathematician
3314,Q1296093,archeologist
3315,Q1296093,historian
3316,Q1296093,linguist
3317,Q1296705,astronomer
3318,Q1296705,mathematician
3319,Q1297839,mathematician
3320,Q1297898,geographer
3321,Q1298417,physicist
3322,Q1298417,linguist
3323,Q129862,musicologist
3324,Q1299570,philosopher
3325,Q1299570,political scientist
3326,Q1299607,mathematician
3327,Q1299607,historian
3328,Q1299719,geographer
3329,Q1300034,botanist
3330,Q1300893,mathematician
3331,Q1301988,geologist
3332,Q1302535,physicist
3333,Q1302535,mathematician
3334,Q13028002,anthropologist
3335,Q13028002,historian
3336,Q13028053,historian
3337,Q1302993,geographer
3338,Q13031152,archeologist
3339,Q13031152,historian
3340,Q13031406,geologist
3341,Q13032798,linguist
3342,Q13032799,geographer
3343,Q13033512,anthropologist
3344,Q13033512,historian
3345,Q130351,philosopher
3346,Q130351,mathematician
3347,Q1303613,geologist
3348,Q1304260,botanist
3349,Q13049511,economist
3350,Q13053780,archeologist
3351,Q13053984,linguist
3352,Q13054252,economist
3353,Q13054877,sociologist
3354,Q13054877,historian
3355,Q13054877,linguist
3356,Q1305782,archeologist
3357,Q1305782,historian
3358,Q1305878,anatomist
3359,Q1307898,geographer
3360,Q13080913,physicist
3361,Q1308299,chemist
3362,Q1309154,musicologist
3363,Q1309623,astronomer
3364,Q1309623,mathematician
3365,Q1309746,anatomist
3366,Q13107330,botanist
3367,Q13107497,archeologist
3368,Q13107636,botanist
3369,Q13108100,zoologist
3370,Q13108100,botanist
3371,Q13111845,astronomer
3372,Q1312148,chemist
3373,Q1312157,physicist
3374,Q1312632,astronomer
3375,Q13129536,astronomer
3376,Q13129536,mathematician
3377,Q13129536,theologian
3378,Q1313078,physicist
3379,Q13132363,botanist
3380,Q13133771,archeologist
3381,Q13133771,historian
3382,Q13134792,geographer
3383,Q13135452,astronomer
3384,Q13136526,astronomer
3385,Q13136611,botanist
3386,Q1313718,paleontologist
3387,Q13137671,astronomer
3388,Q13138515,physicist
3389,Q131405,chemist
3390,Q1314109,archeologist
3391,Q1314109,historian
3392,Q1314573,physicist
3393,Q1315623,botanist
3394,Q1315627,archeologist
3395,Q1315891,historian
3396,Q1316510,botanist
3397,Q1316708,geographer
3398,Q1316898,archeologist
3399,Q131721,physicist
3400,Q131721,chemist
3401,Q131721,mathematician
3402,Q1317274,mathematician
3403,Q1317306,economist
3404,Q131733,physicist
3405,Q131733,chemist
3406,Q131733,mathematician
3407,Q131761,physicist
3408,Q131761,chemist
3409,Q131761,geologist
3410,Q13178708,mathematician
3411,Q1318491,geographer
3412,Q1318973,chemist
3413,Q1319146,botanist
3414,Q1319427,archeologist
3415,Q1319427,historian
3416,Q1319570,sociologist
3417,Q1319570,economist
3418,Q1320032,archeologist
3419,Q1320032,anthropologist
3420,Q1320032,historian
3421,Q1320168,geographer
3422,Q1320170,archeologist
3423,Q1321225,geographer
3424,Q132157,philosopher
3425,Q132157,mathematician
3426,Q1321772,astronomer
3427,Q1321779,physicist
3428,Q1321779,meteorologist
3429,Q13219167,zoologist
3430,Q132197,anthropologist
3431,Q132197,anatomist
3432,Q132197,paleontologist
3433,Q13220047,astronomer
3434,Q13220047,philosopher
3435,Q13220047,mathematician
3436,Q13222443,anthropologist
3437,Q13222443,historian
3438,Q1322946,archeologist
3439,Q1322950,archeologist
3440,Q1322950,anthropologist
3441,Q1322950,paleontologist
3442,Q1322950,historian
3443,Q1323652,geologist
3444,Q1324002,chemist
3445,Q1326625,archeologist
3446,Q1326883,astronomer
3447,Q1326883,philosopher
3448,Q1326883,mathematician
3449,Q1327030,historian
3450,Q1327481,geographer
3451,Q1328220,economist
3452,Q1329179,astronomer
3453,Q1329179,mathematician
3454,Q1329566,astronomer
3455,Q1330440,physicist
3456,Q1330440,geologist
3457,Q1330591,botanist
3458,Q133060,geographer
3459,Q1331502,physicist
3460,Q1332801,zoologist
3461,Q1332801,botanist
3462,Q1333338,botanist
3463,Q1333425,botanist
3464,Q1333551,botanist
3465,Q133379,zoologist
3466,Q1334001,astronomer
3467,Q1334001,mathematician
3468,Q1334102,astronomer
3469,Q1334102,archeologist
3470,Q1334102,geographer
3471,Q133465,anthropologist
3472,Q133465,geographer
3473,Q1334667,botanist
3474,Q1334699,physicist
3475,Q1334712,historian
3476,Q1334712,economist
3477,Q1334797,botanist
3478,Q1334862,zoologist
3479,Q1335154,botanist
3480,Q1335233,archeologist
3481,Q1335233,linguist
3482,Q1335233,botanist
3483,Q1335271,zoologist
3484,Q1335271,botanist
3485,Q1335286,zoologist
3486,Q1335467,zoologist
3487,Q1335467,botanist
3488,Q1335793,physicist
3489,Q1335808,economist
3490,Q1335881,zoologist
3491,Q1335881,paleontologist
3492,Q1335881,botanist
3493,Q1335971,chemist
3494,Q1336002,archeologist
3495,Q1336002,historian
3496,Q13360126,botanist
3497,Q1336055,chemist
3498,Q1336205,theologian
3499,Q1336205,linguist
3500,Q1336292,chemist
3501,Q1336521,chemist
3502,Q1336796,archeologist
3503,Q1336796,historian
3504,Q1336898,archeologist
3505,Q1336898,historian
3506,Q13370224,geographer
3507,Q13371244,theologian
3508,Q13371668,zoologist
3509,Q1337191,zoologist
3510,Q1337230,archeologist
3511,Q1337324,chemist
3512,Q1337410,botanist
3513,Q13374160,botanist
3514,Q13374171,botanist
3515,Q13374828,zoologist
3516,Q13377354,geographer
3517,Q13377580,zoologist
3518,Q13377580,botanist
3519,Q1337783,botanist
3520,Q1337870,botanist
3521,Q1338046,musicologist
3522,Q1338357,astronomer
3523,Q1338357,geographer
3524,Q1338357,meteorologist
3525,Q1338357,botanist
3526,Q1338445,botanist
3527,Q1338519,geographer
3528,Q1338615,astronomer
3529,Q1338615,mathematician
3530,Q1339,musicologist
3531,Q1339247,botanist
3532,Q13396670,economist
3533,Q1339768,economist
3534,Q1339936,archeologist
3535,Q1339936,linguist
3536,Q13400448,botanist
3537,Q1340141,linguist
3538,Q1340141,historian
3539,Q1340141,botanist
3540,Q1340247,philosopher
3541,Q1340247,economist
3542,Q1340260,philosopher
3543,Q1340260,economist
3544,Q1340280,botanist
3545,Q13405591,astronomer
3546,Q13405591,mathematician
3547,Q13405591,theologian
3548,Q13407397,mathematician
3549,Q13408029,archeologist
3550,Q13408029,anthropologist
3551,Q13408889,zoologist
3552,Q1341018,geologist
3553,Q1341310,chemist
3554,Q1341310,geologist
3555,Q1341370,sociologist
3556,Q1341370,philosopher
3557,Q1341370,anthropologist
3558,Q1341370,historian
3559,Q1341431,mathematician
3560,Q1341617,paleontologist
3561,Q1341617,geologist
3562,Q13421010,geologist
3563,Q13421023,mathematician
3564,Q13421033,mathematician
3565,Q13421121,mathematician
3566,Q1342359,zoologist
3567,Q1342359,botanist
3568,Q13427201,botanist
3569,Q13430998,zoologist
3570,Q1343368,geologist
3571,Q1344095,archeologist
3572,Q1344095,historian
3573,Q1344095,paleontologist
3574,Q1344095,geologist
3575,Q1344586,musicologist
3576,Q1344780,theologian
3577,Q1344875,physicist
3578,Q13449498,mathematician
3579,Q1345131,musicologist
3580,Q1345157,zoologist
3581,Q1345157,botanist
3582,Q1345319,geographer
3583,Q1345319,zoologist
3584,Q1345319,botanist
3585,Q1345485,theologian
3586,Q1345868,archeologist
3587,Q1345868,anthropologist
3588,Q1345868,historian
3589,Q1345868,linguist
3590,Q1345870,mathematician
3591,Q1345870,historian
3592,Q1346007,physicist
3593,Q1346007,geologist
3594,Q1346111,botanist
3595,Q1346136,archeologist
3596,Q1346136,anthropologist
3597,Q1346136,historian
3598,Q13462016,archeologist
3599,Q13462016,historian
3600,Q13462742,taxonomist
3601,Q13462742,botanist
3602,Q1346375,economist
3603,Q1346521,physicist
3604,Q134661,logician
3605,Q134661,philosopher
3606,Q134661,mathematician
3607,Q1346681,zoologist
3608,Q1346792,zoologist
3609,Q13468133,botanist
3610,Q1346840,mathematician
3611,Q13468784,geographer
3612,Q1347343,botanist
3613,Q1347372,anthropologist
3614,Q1347441,archeologist
3615,Q1347441,anthropologist
3616,Q1347441,historian
3617,Q1347464,zoologist
3618,Q1347862,anatomist
3619,Q1347877,paleontologist
3620,Q1347877,botanist
3621,Q1347918,archeologist
3622,Q1347918,anthropologist
3623,Q1347918,historian
3624,Q1348035,chemist
3625,Q1348037,astronomer
3626,Q1348037,mathematician
3627,Q1348126,musicologist
3628,Q1348145,astronomer
3629,Q13481885,philosopher
3630,Q1348195,musicologist
3631,Q1348235,astronomer
3632,Q1348235,physicist
3633,Q1348235,mathematician
3634,Q13482828,geographer
3635,Q1348320,astronomer
3636,Q1348727,botanist
3637,Q1348854,botanist
3638,Q13489999,zoologist
3639,Q13489999,botanist
3640,Q1349158,theologian
3641,Q1349158,astronomer
3642,Q1349158,historian
3643,Q1349158,philosopher
3644,Q1349158,anatomist
3645,Q1349350,botanist
3646,Q1349394,zoologist
3647,Q1349394,botanist
3648,Q1349404,anatomist
3649,Q1349404,zoologist
3650,Q1349459,musicologist
3651,Q134958,anthropologist
3652,Q1349910,linguist
3653,Q1350149,botanist
3654,Q1350409,astronomer
3655,Q1350644,anthropologist
3656,Q1350662,historian
3657,Q1350691,zoologist
3658,Q1350818,botanist
3659,Q13509,mathematician
3660,Q13509,economist
3661,Q13513,economist
3662,Q13515,philosopher
3663,Q13515,economist
3664,Q1351589,economist
3665,Q1351700,astronomer
3666,Q1351828,astronomer
3667,Q1351828,mathematician
3668,Q13518580,astronomer
3669,Q13519005,paleontologist
3670,Q13519090,botanist
3671,Q1352012,astronomer
3672,Q1352012,physicist
3673,Q1352158,anthropologist
3674,Q1352158,historian
3675,Q13521857,chemist
3676,Q1352451,geologist
3677,Q1352492,anatomist
3678,Q1352492,zoologist
3679,Q13526,geographer
3680,Q13526,sociologist
3681,Q13526,mathematician
3682,Q13526,economist
3683,Q1352797,chemist
3684,Q1352869,anatomist
3685,Q13529,philosopher
3686,Q13529,economist
3687,Q1352964,mathematician
3688,Q1353064,physicist
3689,Q1353064,mathematician
3690,Q1353095,astronomer
3691,Q1353095,mathematician
3692,Q1353095,geographer
3693,Q135329,geographer
3694,Q1353362,economist
3695,Q1353945,botanist
3696,Q1354117,zoologist
3697,Q1354117,botanist
3698,Q1354493,archeologist
3699,Q1354493,historian
3700,Q1354493,linguist
3701,Q1354525,anthropologist
3702,Q1354525,historian
3703,Q1354652,astronomer
3704,Q1354652,mathematician
3705,Q1354671,botanist
3706,Q1355065,paleontologist
3707,Q1355065,botanist
3708,Q1355274,mathematician
3709,Q1355274,historian
3710,Q1355541,zoologist
3711,Q1355541,botanist
3712,Q1355663,astronomer
3713,Q1355663,mathematician
3714,Q1355698,philosopher
3715,Q1355698,anthropologist
3716,Q1355698,linguist
3717,Q1355998,archeologist
3718,Q1355998,historian
3719,Q13560330,botanist
3720,Q1356039,economist
3721,Q13560938,botanist
3722,Q1356212,musicologist
3723,Q1356311,historian
3724,Q1356328,physicist
3725,Q1356328,geographer
3726,Q1356328,geologist
3727,Q1356363,anthropologist
3728,Q1356368,physicist
3729,Q1356368,mathematician
3730,Q1356387,mathematician
3731,Q13565189,physicist
3732,Q13565189,historian
3733,Q13565189,botanist
3734,Q1356557,zoologist
3735,Q1356621,geologist
3736,Q1356782,astronomer
3737,Q1356782,mathematician
3738,Q1356811,physicist
3739,Q1356811,musicologist
3740,Q1356811,mathematician
3741,Q1356899,chemist
3742,Q1356941,zoologist
3743,Q1356954,astronomer
3744,Q1356954,physicist
3745,Q1356957,archeologist
3746,Q1356957,anthropologist
3747,Q1356957,historian
3748,Q1357048,archeologist
3749,Q1357048,historian
3750,Q1357288,geographer
3751,Q1357373,archeologist
3752,Q1357373,historian
3753,Q1357380,botanist
3754,Q1357395,zoologist
3755,Q1357407,anatomist
3756,Q1357410,geologist
3757,Q13575,philosopher
3758,Q13575,economist
3759,Q1357574,chemist
3760,Q1357654,musicologist
3761,Q1357743,chemist
3762,Q1357769,mathematician
3763,Q1357899,theologian
3764,Q1357962,philosopher
3765,Q1357962,theologian
3766,Q1357990,physicist
3767,Q1358261,botanist
3768,Q1358330,botanist
3769,Q1358401,chemist
3770,Q1358620,physicist
3771,Q1358647,archeologist
3772,Q1358647,historian
3773,Q1358647,linguist
3774,Q1358768,linguist
3775,Q1358768,geographer
3776,Q1359097,geographer
3777,Q1359257,archeologist
3778,Q1359304,chemist
3779,Q1359314,economist
3780,Q1359722,philosopher
3781,Q1359722,anthropologist
3782,Q1359722,historian
3783,Q1359756,mathematician
3784,Q1359946,chemist
3785,Q1359982,anatomist
3786,Q1360046,pharmacologist
3787,Q1360434,botanist
3788,Q1360482,archeologist
3789,Q1360482,historian
3790,Q1360507,astronomer
3791,Q1360507,historian
3792,Q1360507,botanist
3793,Q1360507,archeologist
3794,Q1360720,anatomist
3795,Q1360768,physicist
3796,Q1360768,philosopher
3797,Q1360768,theologian
3798,Q1361059,sociologist
3799,Q1361112,botanist
3800,Q1361286,archeologist
3801,Q1361286,historian
3802,Q1361390,physicist
3803,Q1361390,theologian
3804,Q1361405,archeologist
3805,Q1361590,botanist
3806,Q1361601,chemist
3807,Q1361695,anatomist
3808,Q1361810,archeologist
3809,Q1361810,historian
3810,Q1362183,historian
3811,Q13626723,pharmacologist
3812,Q13626723,chemist
3813,Q1362949,zoologist
3814,Q1363211,botanist
3815,Q1363642,chemist
3816,Q1363776,archeologist
3817,Q1363776,historian
3818,Q1363975,physicist
3819,Q1363975,geologist
3820,Q1363975,historian
3821,Q1363975,botanist
3822,Q1363975,archeologist
3823,Q1363975,anthropologist
3824,Q1364039,geographer
3825,Q1364057,geographer
3826,Q13640976,botanist
3827,Q1364169,physicist
3828,Q1364169,botanist
3829,Q13646361,geographer
3830,Q1364827,archeologist
3831,Q1364827,anthropologist
3832,Q1364827,historian
3833,Q1364827,linguist
3834,Q1365727,historian
3835,Q1365727,linguist
3836,Q1365806,physicist
3837,Q1366208,anatomist
3838,Q1366473,botanist
3839,Q1366523,physicist
3840,Q1366605,astronomer
3841,Q13666556,chemist
3842,Q13666556,botanist
3843,Q1366734,botanist
3844,Q1367171,geographer
3845,Q1367532,physicist
3846,Q1367532,mathematician
3847,Q1367532,economist
3848,Q1367651,musicologist
3849,Q1368345,mathematician
3850,Q1368501,physicist
3851,Q1368501,historian
3852,Q1368988,zoologist
3853,Q1369226,meteorologist
3854,Q1369226,theologian
3855,Q1369447,botanist
3856,Q1369930,philosopher
3857,Q1369930,mathematician
3858,Q1369969,historian
3859,Q1370317,linguist
3860,Q1370317,geographer
3861,Q1370440,astronomer
3862,Q1370440,botanist
3863,Q1370601,anatomist
3864,Q1370635,chemist
3865,Q1370937,mathematician
3866,Q1370937,historian
3867,Q1371138,astronomer
3868,Q1371138,mathematician
3869,Q1371153,botanist
3870,Q1371508,botanist
3871,Q1371596,mathematician
3872,Q1371887,botanist
3873,Q1372280,zoologist
3874,Q1372350,astronomer
3875,Q1372378,botanist
3876,Q1372399,astronomer
3877,Q1372399,philosopher
3878,Q1372440,chemist
3879,Q13725306,geologist
3880,Q1372712,botanist
3881,Q1372753,zoologist
3882,Q1372875,archeologist
3883,Q1372894,historian
3884,Q1373042,zoologist
3885,Q1373201,chemist
3886,Q1373201,geologist
3887,Q1373287,botanist
3888,Q1373297,physicist
3889,Q13733626,geographer
3890,Q1373461,geographer
3891,Q1373487,archeologist
3892,Q1373514,astronomer
3893,Q1373514,physicist
3894,Q1373514,mathematician
3895,Q1373523,archeologist
3896,Q1373523,anthropologist
3897,Q1373523,historian
3898,Q1373553,mathematician
3899,Q1373574,mathematician
3900,Q13736639,botanist
3901,Q1374251,astronomer
3902,Q1374251,philosopher
3903,Q1374251,geographer
3904,Q1374346,zoologist
3905,Q1374608,theologian
3906,Q1374608,botanist
3907,Q1374703,botanist
3908,Q1374708,musicologist
3909,Q13749249,archeologist
3910,Q13749249,historian
3911,Q1374979,botanist
3912,Q1375075,zoologist
3913,Q1375105,philosopher
3914,Q1375105,archeologist
3915,Q1375120,botanist
3916,Q1375232,botanist
3917,Q1375247,economist
3918,Q1375506,botanist
3919,Q1375612,anthropologist
3920,Q1375612,historian
3921,Q1375612,linguist
3922,Q1375636,physicist
3923,Q1375636,mathematician
3924,Q1375636,botanist
3925,Q1375826,zoologist
3926,Q1375864,botanist
3927,Q1375875,zoologist
3928,Q1375875,botanist
3929,Q1375945,botanist
3930,Q1375958,chemist
3931,Q1376280,anatomist
3932,Q1376561,physicist
3933,Q1376561,mathematician
3934,Q1376862,anthropologist
3935,Q1376862,linguist
3936,Q1377011,botanist
3937,Q1377436,physicist
3938,Q1377770,zoologist
3939,Q1377770,botanist
3940,Q1378086,anatomist
3941,Q1378086,botanist
3942,Q1378093,zoologist
3943,Q1378093,botanist
3944,Q1378109,linguist
3945,Q1378128,botanist
3946,Q1378167,botanist
3947,Q1378365,linguist
3948,Q1378365,geographer
3949,Q1378553,meteorologist
3950,Q1378553,geographer
3951,Q1378597,philosopher
3952,Q1378597,mathematician
3953,Q1378614,anatomist
3954,Q1378752,physicist
3955,Q1378752,mathematician
3956,Q1378950,historian
3957,Q1378950,geographer
3958,Q1379099,historian
3959,Q1379099,zoologist
3960,Q1379164,astronomer
3961,Q1379164,mathematician
3962,Q1379495,archeologist
3963,Q1379495,historian
3964,Q1379589,paleontologist
3965,Q1379677,historian
3966,Q138003,physicist
3967,Q138003,chemist
3968,Q1381018,archeologist
3969,Q1381018,anthropologist
3970,Q1381018,historian
3971,Q1381245,botanist
3972,Q1381480,mathematician
3973,Q1381624,economist
3974,Q1381719,economist
3975,Q1381834,economist
3976,Q1382113,botanist
3977,Q1382171,chemist
3978,Q1382171,botanist
3979,Q1382297,chemist
3980,Q1382330,zoologist
3981,Q1382849,theologian
3982,Q1382849,botanist
3983,Q1382991,botanist
3984,Q1383242,zoologist
3985,Q1383243,anatomist
3986,Q1383390,musicologist
3987,Q1383562,anatomist
3988,Q1383647,anatomist
3989,Q1383810,zoologist
3990,Q1384056,historian
3991,Q1384056,geographer
3992,Q1384083,archeologist
3993,Q1384083,anthropologist
3994,Q1384083,historian
3995,Q1384614,mathematician
3996,Q1384614,economist
3997,Q1384858,astronomer
3998,Q1384858,physicist
3999,Q1384858,philosopher
4000,Q1384858,mathematician
4001,Q1384989,mathematician
4002,Q1385030,physicist
4003,Q1385091,geographer
4004,Q1385188,zoologist
4005,Q1385188,botanist
4006,Q1385220,zoologist
4007,Q1385220,botanist
4008,Q1385325,zoologist
4009,Q1385325,botanist
4010,Q1385474,geographer
4011,Q1385583,geographer
4012,Q1385633,botanist
4013,Q1385973,zoologist
4014,Q1385980,botanist
4015,Q1385985,historian
4016,Q1386031,astronomer
4017,Q1386031,mathematician
4018,Q1386031,meteorologist
4019,Q1386092,anatomist
4020,Q1386175,physicist
4021,Q1386175,mathematician
4022,Q1386256,astronomer
4023,Q1386256,mathematician
4024,Q1386345,zoologist
4025,Q1386345,botanist
4026,Q1386462,philosopher
4027,Q1386462,mathematician
4028,Q1386462,theologian
4029,Q1386589,paleontologist
4030,Q1386589,zoologist
4031,Q1386773,botanist
4032,Q1386779,zoologist
4033,Q1386939,economist
4034,Q1387000,zoologist
4035,Q1387000,botanist
4036,Q1387082,mathematician
4037,Q1387201,physicist
4038,Q138724,astronomer
4039,Q138724,philosopher
4040,Q138724,mathematician
