,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
34620,Q6119519,Jacob ben David ben Yom Tov,re_spain,Spain,1400.0,astronomer,europe,re_europe
34625,Q1042450,Carlo Ruini,re_italy,Italy,1530.0,anatomist,europe,re_europe
34627,Q19998033,Bartomeu Llull,re_spain,Spain,1565.0,theologian,europe,re_europe
34632,Q12349907,János Mihály Brutus,re_italy,Italy,1517.0,historian,europe,re_europe
34638,Q5481473,Juan de Pineda,re_spain,Spain,1513.0,historian,europe,re_europe
34639,Q721423,Francisco López de Gómara,re_spain,Spain,1511.0,historian,europe,re_europe
34640,Q1377941,Gomes Eanes de Zurara,re_portugal,Portugal,1410.0,historian,europe,re_europe
34642,Q3742149,Felice Figliucci,re_italy,Italy,1518.0,theologian | philosopher,europe,re_europe
34648,Q9093478,Victoriano Zaragozano Zapater,re_spain,Spain,1545.0,astronomer,europe,re_europe
34652,Q3807705,Jean Prévost,re_italy,Italy,1585.0,botanist,europe,re_europe
34654,Q12866007,Teramo Castelli,re_italy,Italy,1597.0,historian,europe,re_europe
34658,Q2036723,Francesco Capuano Di Manfredonia,re_italy,Italy,1450.0,astronomer,europe,re_europe
34660,Q23710591,Giovanni Tarcagnota,re_italy,Italy,1490.0,historian,europe,re_europe
34662,Q5822,Piero della Francesca,re_italy,Italy,1416.0,mathematician,europe,re_europe
34664,Q63115893,Filippo de' Nerli,re_italy,Italy,1486.0,historian,europe,re_europe
34665,Q3766546,Monsignor Giovanni Battista Agucchi,re_italy,Italy,1570.0,astronomer,europe,re_europe
34666,Q960152,Fernán Pérez de Guzmán,re_spain,Spain,1376.0,historian,europe,re_europe
34669,Q41566852,Giovanni Maria Bonardo,re_italy,Italy,1600.0,botanist,europe,re_europe
34670,Q55225218,Bartolomeo Baffi,re_italy,Italy,1544.0,theologian,europe,re_europe
34676,Q10306764,Jerónimo de Mendonça,re_portugal,Portugal,1548.0,historian,europe,re_europe
34679,Q2541804,Giovanni Filippo Ingrassia,re_italy,Italy,1510.0,anatomist,europe,re_europe
34687,Q11921825,Fernando Yáñez de Figueroa,re_spain,Spain,1301.0,philosopher,europe,re_europe
34688,Q494292,Giovanni Bassano,re_italy,Italy,1558.0,musicologist,europe,re_europe
34689,Q1337870,Matthaeus Silvaticus,re_italy,Italy,1280.0,botanist,europe,re_europe
34695,Q1088345,Fortunio Liceti,re_italy,Italy,1577.0,philosopher,europe,re_europe
34702,Q3083864,Francesco Agostino della Chiesa,re_italy,Italy,1593.0,historian,europe,re_europe
34707,Q1317800,Francesco Vettori,re_italy,Italy,1474.0,historian,europe,re_europe
34710,Q2893918,Sebastián de Horozco,re_spain,Spain,1510.0,historian,europe,re_europe
34711,Q18945798,Stefano Ghebelino,re_italy,Italy,1501.0,mathematician,europe,re_europe
34717,Q2632421,Bartolomé Ramos de Pareja,re_italy,Italy,1440.0,musicologist | mathematician,europe,re_europe
34720,Q44838,Martin Behaim,re_portugal,Portugal,1459.0,geographer | astronomer | philosopher,europe,re_europe
34721,Q201543,Niccolò Tartaglia,re_italy,Italy,1499.0,mathematician,europe,re_europe
34723,Q2857377,Antonio Neri,re_italy,Italy,1576.0,chemist,europe,re_europe
34727,Q15839162,Federico Delfino,re_italy,Italy,1477.0,astronomer | philosopher | mathematician,europe,re_europe
34728,Q4734477,Alonso Hernández del Portillo,re_spain,Spain,1543.0,historian,europe,re_europe
34731,Q94818617,Luigi Sanseverino,re_italy,Italy,1588.0,philosopher,europe,re_europe
34734,Q3107295,Giovanni Paolo Gallucci,re_italy,Italy,1538.0,astronomer,europe,re_europe
34736,Q3264973,Luca Danesi,re_italy,Italy,1598.0,mathematician,europe,re_europe
34744,Q24265451,Agostino Ferentilli,re_italy,Italy,1550.0,historian,europe,re_europe
34754,Q713206,Vannoccio Biringuccio,re_italy,Italy,1480.0,physicist,europe,re_europe
34756,Q54888446,Bartolomeo Cerretani,re_italy,Italy,1475.0,historian,europe,re_europe
34762,Q1406896,Hernando del Pulgar,re_spain,Spain,1436.0,historian,europe,re_europe
34766,Q215308,Giulio Caccini,re_italy,Italy,1551.0,musicologist,europe,re_europe
34770,Q2263863,Benedetto Accolti the Elder,re_italy,Italy,1415.0,historian,europe,re_europe
34774,Q1067,Dante Alighieri,re_italy,Italy,1265.0,philosopher,europe,re_europe
34775,Q4755191,Andrea Mocenigo,re_italy,Italy,1473.0,historian,europe,re_europe
