,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,meta_region_name
34640,Q1377941,Gomes Eanes de Zurara,re_portugal,Portugal,1410.0,historian,europe,Iberian Peninsula
34648,Q9093478,Victoriano Zaragozano Zapater,re_spain,Spain,1545.0,astronomer,europe,Iberian Peninsula
34656,Q20003355,Jaume Finestres i de Monsalvo,re_spain,Spain,1691.0,historian,europe,Iberian Peninsula
34666,Q960152,Fernán Pérez de Guzmán,re_spain,Spain,1376.0,historian,europe,Iberian Peninsula
34674,Q97147492,Joan Bautista Maltés,re_spain,Spain,1646.0,historian,europe,Iberian Peninsula
34676,Q10306764,Jerónimo de Mendonça,re_portugal,Portugal,1548.0,historian,europe,Iberian Peninsula
34687,Q11921825,Fernando Yáñez de Figueroa,re_spain,Spain,1301.0,philosopher,europe,Iberian Peninsula
34697,Q84993971,Fernando Isidro Bustillo de la Concha y Azcona Velarde y Fernández,re_spain,Spain,1661.0,linguist,europe,Iberian Peninsula
34710,Q2893918,Sebastián de Horozco,re_spain,Spain,1510.0,historian,europe,Iberian Peninsula
34720,Q44838,Martin Behaim,re_portugal,Portugal,1459.0,geographer | astronomer | philosopher,europe,Iberian Peninsula
34728,Q4734477,Alonso Hernández del Portillo,re_spain,Spain,1543.0,historian,europe,Iberian Peninsula
34743,Q52158477,José Sicardo,re_spain,Spain,1643.0,historian,europe,Iberian Peninsula
34759,Q99479674,Antonio de la Cruz Brocarte,re_spain,Spain,1650.0,musicologist,europe,Iberian Peninsula
34762,Q1406896,Hernando del Pulgar,re_spain,Spain,1436.0,historian,europe,Iberian Peninsula
34777,Q1798471,"Pedro Afonso, conde de Barcelos",re_portugal,Portugal,1288.0,historian,europe,Iberian Peninsula
34790,Q706495,Luis de Milán,re_spain,Spain,1500.0,musicologist,europe,Iberian Peninsula
34808,Q10324493,Manuel Severim de Faria,re_portugal,Portugal,1584.0,archeologist | historian,europe,Iberian Peninsula
34871,Q21496169,Agustín de Horozco,re_spain,Spain,1550.0,historian,europe,Iberian Peninsula
34878,Q5875876,Gaspar Grajal,re_spain,Spain,1530.0,linguist,europe,Iberian Peninsula
34885,Q2580420,William Roy,re_portugal,Portugal,1500.0,theologian,europe,Iberian Peninsula
34886,Q5944578,José Pellicer,re_spain,Spain,1602.0,historian,europe,Iberian Peninsula
34887,Q8559867,Diego Pérez de Valdivia,re_spain,Spain,1510.0,theologian,europe,Iberian Peninsula
34898,Q3394353,Joan Salvador i Riera,re_spain,Spain,1683.0,botanist,europe,Iberian Peninsula
34910,Q92744178,Antonio García Cervera,re_spain,Spain,1681.0,botanist,europe,Iberian Peninsula
34916,Q87011801,Juan Martínez Serrano,re_spain,Spain,1578.0,theologian,europe,Iberian Peninsula
34934,Q60832163,Franciszek Sunyer,re_spain,Spain,1532.0,philosopher,europe,Iberian Peninsula
34941,Q2410439,Antonio Hugo de Omerique,re_spain,Spain,1634.0,mathematician,europe,Iberian Peninsula
