,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,meta_region_name
30863,Q55226435,Giovanni Giuseppe Capodagli,re_italy,Italy,1634.0,historian,europe,Italy
30866,Q1324187,Tristano Caracciolo,re_italy,Italy,1439.0,historian,europe,Italy
30867,Q3805860,Jacopo Cini,re_italy,Italy,1300.0,theologian,europe,Italy
30868,Q21523239,Marcantonio Boldetti,re_italy,Italy,1663.0,philosopher,europe,Italy
30869,Q15430545,Roberto Caracciolo,re_italy,Italy,1425.0,theologian,europe,Italy
30873,Q3810776,Juan Azor,re_italy,Italy,1535.0,philosopher,europe,Italy
30885,Q111541485,Alessandro Zilioli,re_italy,Italy,1596.0,historian,europe,Italy
30890,Q251291,Luca Pinelli,re_italy,Italy,1542.0,theologian,europe,Italy
30894,Q15832587,Livio Sanuto,re_italy,Italy,1520.0,geographer,europe,Italy
30906,Q60196940,Ambrož Sembler,re_italy,Italy,1644.0,theologian,europe,Italy
30907,Q1363975,Michele Mercati,re_italy,Italy,1541.0,physicist | botanist | archeologist | geologist | anthropologist | historian,europe,Italy
30908,Q17450452,Domenico Parrino,re_italy,Italy,1642.0,historian,europe,Italy
30909,Q875506,Giovanni Andrea Bontempi,re_italy,Italy,1624.0,musicologist,europe,Italy
30911,Q5813002,Dominico Vigna,re_italy,Italy,1577.0,botanist,europe,Italy
30914,Q65943682,Giovanni Carlo Crocchiante,re_italy,Italy,1686.0,historian,europe,Italy
30921,Q105014953,Giovanni Francesco Arma,re_italy,Italy,1500.0,physicist,europe,Italy
30926,Q3054644,Henry Noris,re_italy,Italy,1631.0,historian,europe,Italy
30928,Q4013375,Vincenzo Maria Cimarelli,re_italy,Italy,1585.0,historian | anatomist,europe,Italy
30935,Q947651,John Italus,re_italy,Italy,1025.0,philosopher,europe,Italy
30940,Q1346310,Matthew of Aquasparta,re_italy,Italy,1240.0,theologian | philosopher,europe,Italy
