,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
407,Q433919,Phintys,re_greek_world,Greek World,-400.0,philosopher,antiquity,re_greek_world
408,Q581833,Marinus of Neapolis,re_greek_world,Greek World,440.0,astronomer | philosopher,antiquity,re_greek_world
409,Q313018,Aristophanes of Byzantium,re_greek_world,Greek World,-256.0,linguist,antiquity,re_greek_world
410,Q1354573,Lycus of Rhegium,re_greek_world,Greek World,-350.0,historian,antiquity,re_greek_world
411,Q355664,Theodore of Mopsuestia,re_greek_world,Greek World,350.0,theologian,antiquity,re_greek_world
412,Q311731,Priscus,re_greek_world,Greek World,410.0,philosopher | historian,antiquity,re_greek_world
413,Q310916,Iamblichus,re_greek_world,Greek World,245.0,philosopher,antiquity,re_greek_world
414,Q59137,Diogenes of Oenoanda,re_greek_world,Greek World,200.0,philosopher,antiquity,re_greek_world
415,Q714841,Eustathius of Epiphania,re_greek_world,Greek World,401.0,historian,antiquity,re_greek_world
416,Q721022,Malchus,re_greek_world,Greek World,450.0,historian,antiquity,re_greek_world
417,Q44011,Gregory of Nazianzus,re_greek_world,Greek World,330.0,theologian | philosopher,antiquity,re_greek_world
418,Q372798,Polus,re_greek_world,Greek World,-500.0,philosopher,antiquity,re_greek_world
419,Q297040,Apollonius of Tyana,re_greek_world,Greek World,15.0,philosopher | mathematician,antiquity,re_greek_world
420,Q391202,Agathangelos,re_greek_world,Greek World,500.0,historian,antiquity,re_greek_world
421,Q317029,Theodoret,re_greek_world,Greek World,393.0,historian,antiquity,re_greek_world
422,Q4024777,Zopyrus of Tarentum,re_greek_world,Greek World,-350.0,philosopher,antiquity,re_greek_world
423,Q43182,Eratosthenes,re_greek_world,Greek World,-275.0,musicologist | astronomer | mathematician | geographer | historian,antiquity,re_greek_world
424,Q645774,Bolus of Mendes,re_greek_world,Greek World,-300.0,botanist | philosopher,antiquity,re_greek_world
425,Q2637222,Aesara,re_greek_world,Greek World,-400.0,philosopher,antiquity,re_greek_world
426,Q3731014,Heracleides of Magnesia,re_greek_world,Greek World,-50.0,historian,antiquity,re_greek_world
427,Q3620711,Apollonides of Smyrna,re_greek_world,Greek World,-150.0,philosopher,antiquity,re_greek_world
428,Q356433,Priscian,re_greek_world,Greek World,500.0,philosopher,antiquity,re_greek_world
429,Q1389145,John the Lydian,re_greek_world,Greek World,490.0,historian,antiquity,re_greek_world
430,Q2705204,Evander,re_greek_world,Greek World,-201.0,philosopher,antiquity,re_greek_world
431,Q235426,Theano,re_greek_world,Greek World,-600.0,astronomer | philosopher | mathematician,antiquity,re_greek_world
432,Q354342,Bardaisan,re_greek_world,Greek World,154.0,philosopher,antiquity,re_greek_world
433,Q1270333,Praxeas,re_greek_world,Greek World,200.0,theologian,antiquity,re_greek_world
434,Q463564,Xenophon of Ephesus,re_greek_world,Greek World,101.0,philosopher,antiquity,re_greek_world
435,Q192371,Polycarp,re_greek_world,Greek World,69.0,theologian,antiquity,re_greek_world
436,Q1295215,Satyrus the Peripatetic,re_greek_world,Greek World,-300.0,philosopher | historian,antiquity,re_greek_world
437,Q1616998,Neanthes of Cyzicus,re_greek_world,Greek World,-250.0,historian,antiquity,re_greek_world
438,Q1148501,Diophanes of Nicaea,re_greek_world,Greek World,-100.0,botanist,antiquity,re_greek_world
439,Q180671,Aratus,re_greek_world,Greek World,-314.0,astronomer,antiquity,re_greek_world
440,Q1189157,Nausiphanes,re_greek_world,Greek World,-400.0,philosopher,antiquity,re_greek_world
441,Q1496242,Callinicus,re_greek_world,Greek World,300.0,historian,antiquity,re_greek_world
442,Q180109,Apollonius of Perga,re_greek_world,Greek World,-261.0,astronomer | mathematician,antiquity,re_greek_world
443,Q335156,Aristoxenus,re_greek_world,Greek World,-359.0,musicologist | philosopher | mathematician,antiquity,re_greek_world
444,Q1047689,Menodotus of Nicomedia,re_greek_world,Greek World,100.0,philosopher,antiquity,re_greek_world
445,Q3381179,Philon of Gadara,re_greek_world,Greek World,100.0,mathematician,antiquity,re_greek_world
446,Q287423,Epigenes of Byzantium,re_greek_world,Greek World,-150.0,astronomer | mathematician,antiquity,re_greek_world
447,Q317146,Alexandros of Aphrodisias,re_greek_world,Greek World,200.0,philosopher,antiquity,re_greek_world
448,Q275606,Aurelius Victor,re_greek_world,Greek World,320.0,historian,antiquity,re_greek_world
449,Q451390,Autolycus of Pitane,re_greek_world,Greek World,-359.0,astronomer | mathematician,antiquity,re_greek_world
450,Q83375,Empedocles,re_greek_world,Greek World,-489.0,philosopher,antiquity,re_greek_world
451,Q441448,Carpocrates,re_greek_world,Greek World,100.0,philosopher,antiquity,re_greek_world
452,Q312491,John Malalas,re_greek_world,Greek World,491.0,historian,antiquity,re_greek_world
453,Q248793,Maximus of Ephesus,re_greek_world,Greek World,310.0,philosopher,antiquity,re_greek_world
454,Q404023,Aedesius,re_greek_world,Greek World,280.0,philosopher,antiquity,re_greek_world
455,Q316867,Sosigenes of Alexandria,re_greek_world,Greek World,-100.0,astronomer | philosopher | mathematician,antiquity,re_greek_world
456,Q506553,Olympiodorus of Thebes,re_greek_world,Greek World,380.0,philosopher | historian,antiquity,re_greek_world
457,Q550477,Timocharis,re_greek_world,Greek World,-319.0,astronomer,antiquity,re_greek_world
458,Q346567,Callixenus of Rhodes,re_greek_world,Greek World,-199.0,historian,antiquity,re_greek_world
459,Q385213,Prohaeresius,re_greek_world,Greek World,276.0,philosopher,antiquity,re_greek_world
460,Q2047944,Palladius of Galatia,re_greek_world,Greek World,363.0,historian,antiquity,re_greek_world
461,Q334457,Dio Chrysostom,re_greek_world,Greek World,40.0,philosopher,antiquity,re_greek_world
462,Q51885,Thecla,re_greek_world,Greek World,100.0,theologian,antiquity,re_greek_world
463,Q3044500,Demetrius of Scepsis,re_greek_world,Greek World,-204.0,philosopher | historian,antiquity,re_greek_world
464,Q363818,Nicander,re_greek_world,Greek World,-249.0,historian,antiquity,re_greek_world
465,Q2524557,Anatolius of Laodicea,re_greek_world,Greek World,250.0,philosopher | mathematician,antiquity,re_greek_world
466,Q1373037,Syrianus,re_greek_world,Greek World,500.0,philosopher,antiquity,re_greek_world
467,Q3347025,Neleus of Scepsis,re_greek_world,Greek World,-350.0,philosopher,antiquity,re_greek_world
468,Q459774,Ambrose of Alexandria,re_greek_world,Greek World,200.0,theologian,antiquity,re_greek_world
469,Q1747749,Tiberius Claudius Aristocles,re_greek_world,Greek World,100.0,philosopher,antiquity,re_greek_world
470,Q201867,Cleitarchus,re_greek_world,Greek World,-400.0,historian,antiquity,re_greek_world
471,Q125551,Parmenides,re_greek_world,Greek World,-514.0,philosopher,antiquity,re_greek_world
472,Q3624868,Asclepiades,re_greek_world,Greek World,-150.0,historian,antiquity,re_greek_world
473,Q444459,Alcidamas,re_greek_world,Greek World,-450.0,philosopher,antiquity,re_greek_world
474,Q4441106,Aphthonius of Antioch,re_greek_world,Greek World,300.0,philosopher,antiquity,re_greek_world
475,Q44024,Athanasios of Alexandria,re_greek_world,Greek World,296.0,theologian,antiquity,re_greek_world
476,Q3413787,Archelaus,re_greek_world,Greek World,300.0,theologian,antiquity,re_greek_world
477,Q705950,Theon of Smyrna,re_greek_world,Greek World,70.0,philosopher | musicologist | astronomer | mathematician,antiquity,re_greek_world
478,Q380089,Fulgentius of Ruspe,re_greek_world,Greek World,468.0,theologian,antiquity,re_greek_world
479,Q2861395,Aristodemus of Nysa,re_greek_world,Greek World,-200.0,philosopher | historian,antiquity,re_greek_world
480,Q447451,Sabellius,re_greek_world,Greek World,200.0,theologian,antiquity,re_greek_world
481,Q973954,Philoxenus of Mabbug,re_greek_world,Greek World,440.0,theologian,antiquity,re_greek_world
