,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
2001,Q63283653,Satyadharma Tirtha,re_indian_world,Indian world,1743.0,philosopher,non_europe,re_indian_world
2002,Q94172306,Narayanacharya,re_indian_world,Indian world,1600.0,philosopher,non_europe,re_indian_world
2003,Q6373672,Karunai Prakasar,re_indian_world,Indian world,1756.0,philosopher,non_europe,re_indian_world
2004,Q66428184,Satyanidhi Tirtha,re_indian_world,Indian world,1580.0,philosopher,non_europe,re_indian_world
2005,Q56884368,James Kennedy,re_indian_world,Indian world,1815.0,theologian,non_europe,re_indian_world
2006,Q4387083,Raghunatha Bhatta Goswami,re_indian_world,Indian world,1505.0,theologian,non_europe,re_indian_world
2007,Q2350157,Purandara Dasa,re_indian_world,Indian world,1484.0,philosopher,non_europe,re_indian_world
2008,Q6443518,Kumara Swamy Desikar,re_indian_world,Indian world,1711.0,philosopher,non_europe,re_indian_world
2009,Q1033695,Dnyaneshwar,re_indian_world,Indian world,1275.0,philosopher,non_europe,re_indian_world
2010,Q45740313,Shridhar Swami Nazarekar,re_indian_world,Indian world,1658.0,philosopher,non_europe,re_indian_world
2011,Q6936683,Munishvara,re_indian_world,Indian world,1650.0,mathematician,non_europe,re_indian_world
2012,Q66183627,Satyanatha Tirtha,re_indian_world,Indian world,1648.0,philosopher,non_europe,re_indian_world
2013,Q13111845,Govinda Bhattathiri,re_indian_world,Indian world,1237.0,astronomer,non_europe,re_indian_world
2014,Q5101354,Chinthamani Ragoonatha Chary,re_indian_world,Indian world,1822.0,astronomer,non_europe,re_indian_world
2015,Q2075639,Yamunacharya,re_indian_world,Indian world,950.0,philosopher,non_europe,re_indian_world
2016,Q12425547,Pathani Samanta,re_indian_world,Indian world,1835.0,astronomer,non_europe,re_indian_world
2017,Q3595755,Jyeṣṭhadeva,re_indian_world,Indian world,1500.0,astronomer | mathematician,non_europe,re_indian_world
2018,Q18735988,William McNair,re_indian_world,Indian world,1849.0,geographer,non_europe,re_indian_world
2019,Q7791382,Thomas Jones,re_indian_world,Indian world,1810.0,linguist,non_europe,re_indian_world
2020,Q891045,Parameshvara,re_indian_world,Indian world,1370.0,astronomer | mathematician,non_europe,re_indian_world
2021,Q6150791,Janardanswamy,re_indian_world,Indian world,1504.0,philosopher,non_europe,re_indian_world
2022,Q55902505,Tārānātha Tarkavācaspati Bhaṭṭācārya,re_indian_world,Indian world,1812.0,linguist,non_europe,re_indian_world
2023,Q2655917,Jiva Goswami,re_indian_world,Indian world,1511.0,linguist,non_europe,re_indian_world
2024,Q171195,Nāgārjuna,re_indian_world,Indian world,150.0,philosopher,non_europe,re_indian_world
2025,Q558272,Dignāga,re_indian_world,Indian world,480.0,philosopher,non_europe,re_indian_world
2026,Q1741798,Ramanuja,re_indian_world,Indian world,1017.0,theologian | philosopher,non_europe,re_indian_world
