,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
1081,Q6564851,Matsuzaki Kōdō,re_japan,Japan,1771.0,philosopher,non_europe,re_japan
1082,Q700470,Katsu Kaishū,re_japan,Japan,1823.0,historian,non_europe,re_japan
1083,Q11522210,Syunko Sugiura,re_japan,Japan,1844.0,philosopher,non_europe,re_japan
1084,Q11619706,Kurō Kikuchi,re_japan,Japan,1847.0,linguist,non_europe,re_japan
1085,Q1049123,Ōtori Keisuke,re_japan,Japan,1833.0,historian,non_europe,re_japan
1086,Q23946214,Yoshida Jakusōan,re_japan,Japan,1805.0,zoologist,non_europe,re_japan
1087,Q6536196,Kurokawa Mayori,re_japan,Japan,1829.0,historian,non_europe,re_japan
1088,Q4445223,Sugawa Chonosuke,re_japan,Japan,1842.0,botanist,non_europe,re_japan
1089,Q11433147,Ōhara Yūgaku,re_japan,Japan,1797.0,philosopher,non_europe,re_japan
1090,Q47470292,Wakayama Norikazu,re_japan,Japan,1840.0,economist,non_europe,re_japan
1091,Q11553627,Moriharu Kawarada,re_japan,Japan,1842.0,botanist,non_europe,re_japan
1092,Q169352,Zeami Motokiyo,re_japan,Japan,1363.0,philosopher,non_europe,re_japan
1093,Q231603,Sei Shōnagon,re_japan,Japan,966.0,historian,non_europe,re_japan
1094,Q1037304,Kumazawa Banzan,re_japan,Japan,1619.0,philosopher,non_europe,re_japan
1095,Q11625011,Kimei Fujino,re_japan,Japan,1848.0,botanist,non_europe,re_japan
1096,Q11470962,Yamaji Yoshitsugu,re_japan,Japan,1761.0,astronomer,non_europe,re_japan
1097,Q6532218,Yamamura Saisuke,re_japan,Japan,1770.0,geographer,non_europe,re_japan
1098,Q548162,Yamamoto Tsunetomo,re_japan,Japan,1659.0,philosopher,non_europe,re_japan
1099,Q11671324,Takahashi Kageyasu,re_japan,Japan,1785.0,geographer,non_europe,re_japan
1100,Q11366221,Nakane Genkei,re_japan,Japan,1662.0,musicologist,non_europe,re_japan
1101,Q11383051,Sahara Jun'ichi,re_japan,Japan,1841.0,mathematician,non_europe,re_japan
1102,Q707533,Kume Kunitake,re_japan,Japan,1839.0,historian,non_europe,re_japan
1103,Q2846168,Ando Shoeki,re_japan,Japan,1703.0,philosopher | political scientist,non_europe,re_japan
