,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region,region
33435,Q106453804,José Fernández,re_spain,Spain,1617.0,theologian | philosopher | historian,europe,re_europe
33438,Q23770550,Benito Martínez Gómez Gayoso,re_spain,Spain,1700.0,linguist,europe,re_europe
33439,Q3107033,Giovanni Battista Bianchi,re_italy,Italy,1681.0,anatomist,europe,re_europe
33443,Q28599892,Giuseppe Volpi,re_italy,Italy,1680.0,historian,europe,re_europe
33449,Q16168371,Josep Aparici i Fins,re_spain,Spain,1654.0,geographer,europe,re_europe
33454,Q4203493,Isaac Cardoso,re_italy,Italy,1604.0,philosopher,europe,re_europe
33470,Q4821254,Augustino Oldoini,re_italy,Italy,1612.0,historian,europe,re_europe
33472,Q3619821,Antonio Marchetti,re_italy,Italy,1640.0,anatomist,europe,re_europe
33490,Q3311286,Michele Foscarini,re_italy,Italy,1632.0,historian,europe,re_europe
33491,Q1393307,Lodovico Vedriani,re_italy,Italy,1601.0,historian,europe,re_europe
33498,Q2903750,Matteo Vinzoni,re_italy,Italy,1690.0,geographer,europe,re_europe
33516,Q6069059,Pedro Gómez de Bedoya y Paredes,re_spain,Spain,1699.0,geographer,europe,re_europe
33521,Q110136998,Agustín de Herrera,re_spain,Spain,1623.0,theologian,europe,re_europe
33522,Q98657414,Antonio Robles Cornejo,re_spain,Spain,1600.0,botanist,europe,re_europe
33531,Q3541151,Eustachio Manfredi,re_italy,Italy,1674.0,astronomer | mathematician,europe,re_europe
33539,Q2947016,Cesare Maria Antonio Rasponi,re_italy,Italy,1615.0,historian,europe,re_europe
33551,Q1349459,Francisco Valls Galán,re_spain,Spain,1665.0,musicologist,europe,re_europe
33553,Q982368,Luigi Guido Grandi,re_italy,Italy,1671.0,theologian | philosopher | mathematician,europe,re_europe
33569,Q1646100,Giuseppe Alessandro Furietti,re_italy,Italy,1684.0,archeologist | historian,europe,re_europe
33574,Q21324380,Giovanni Vignoli,re_italy,Italy,1667.0,archeologist,europe,re_europe
33575,Q3924132,Prospero Mandosio,re_italy,Italy,1643.0,historian,europe,re_europe
33576,Q28662894,Vicente Ximeno,re_spain,Spain,1691.0,historian,europe,re_europe
33585,Q16383212,Khachatur Erzrumetsi,re_italy,Italy,1666.0,theologian | philosopher,europe,re_europe
33595,Q78666218,Felipe Colombo,re_spain,Spain,1623.0,historian,europe,re_europe
33602,Q18945215,Donato Rossetti,re_italy,Italy,1633.0,philosopher | mathematician,europe,re_europe
33603,Q60603688,Carlos de la Reguera,re_spain,Spain,1679.0,mathematician,europe,re_europe
33604,Q97065385,Manuel Ignacio de la Reguera,re_italy,Italy,1668.0,theologian,europe,re_europe
33621,Q21209022,Antonio Sangiovanni,re_italy,Italy,1601.0,botanist | mathematician,europe,re_europe
33623,Q5807611,Dionisio de Alcedo Herrera,re_spain,Spain,1690.0,geographer | historian,europe,re_europe
